Customer_id,pl_score,hl_score,cl_score,twl_score,cc_score
3949915,2,0,9,1,5
3949949,4,8,9,8,1
3949963,6,0,2,10,1
3949982,5,2,7,0,10
3950056,10,4,7,10,7
3950130,5,3,7,7,6
3950167,3,1,0,10,9
3950256,1,0,7,3,0
3950530,1,0,1,5,1
3950647,4,10,5,4,4
3950666,4,6,4,6,6
3950762,6,7,6,3,3
3950771,5,8,6,7,4
3950792,6,7,1,6,0
3950823,1,0,0,1,6
3950859,3,7,1,8,0
3951179,3,6,5,0,0
3951323,10,3,4,6,7
3951378,5,8,3,1,5
3951446,4,5,4,1,0
3951548,2,5,4,7,9
3951572,6,9,2,1,1
3951708,10,5,0,10,8
3951845,3,6,7,2,7
3952066,6,3,8,8,0
3952444,6,10,5,8,4
3952477,2,5,10,6,6
3952524,8,7,1,6,1
3952605,6,0,9,1,4
3952686,5,5,6,2,3
3952740,1,10,6,9,5
3952757,5,0,6,5,5
3952764,1,2,8,5,8
3952863,5,1,9,6,3
3952951,3,6,8,7,9
3952963,5,0,10,1,7
3953278,9,8,4,8,4
3953297,6,9,4,7,4
3953313,5,0,3,7,8
3953336,5,5,10,4,6
3953414,5,4,6,6,10
3953444,6,5,0,0,7
3953591,6,9,2,7,9
3953663,6,0,0,7,1
3953727,4,4,4,4,5
3953745,2,2,7,7,9
3953746,4,2,4,7,6
3953840,5,4,3,0,4
3953842,2,6,6,1,1
3953847,1,4,6,9,2
3953929,4,0,10,9,1
3953950,6,1,5,0,6
3954187,3,10,10,8,5
3954269,7,5,5,2,6
3954319,5,9,2,9,6
3954367,1,1,7,8,2
3954379,3,9,0,5,6
3954400,5,8,1,0,8
3954613,1,4,7,0,1
3954645,1,5,10,2,4
3954711,9,3,9,9,4
3954847,1,4,3,7,2
3954905,6,9,6,0,5
3954915,5,3,5,5,5
3954948,4,7,7,6,8
3955071,5,2,2,10,0
3955077,1,10,0,3,9
3955151,1,5,4,2,9
3955202,1,3,2,10,9
3955214,1,5,4,10,3
3955370,1,9,10,9,1
3955426,4,2,4,7,7
3955809,1,7,5,8,2
3955818,1,10,3,4,1
3955931,1,5,10,6,7
3955983,3,7,9,8,0
3955988,6,0,3,3,0
3956064,4,9,2,3,2
3956076,5,6,9,2,4
3956569,1,0,9,2,3
3956660,1,9,8,8,9
3956857,4,10,8,5,3
3957070,5,2,5,6,3
3957196,3,6,2,4,3
3957286,8,8,9,4,6
3957397,4,4,10,8,7
3957553,9,3,1,9,0
3957882,6,4,1,5,5
3957935,9,8,3,2,6
3958058,3,1,1,4,1
3958089,10,7,3,10,2
3958201,3,4,7,0,7
3958210,3,10,9,5,1
3958330,8,3,2,6,1
3958402,1,1,5,10,1
3958568,8,0,1,9,4
3958584,1,4,0,1,9
3958665,5,4,1,8,10
3958787,5,6,9,5,8
3959244,6,9,6,7,1
3959269,1,1,7,8,1
3959319,5,8,6,7,5
3959331,1,9,4,4,5
3959348,5,6,0,7,3
3959418,1,8,6,5,10
3959430,4,9,6,8,1
3959449,6,10,2,7,2
3959575,3,9,6,2,3
3959707,1,10,10,5,6
3959772,1,4,7,0,5
3959977,10,7,9,1,3
3959979,1,1,4,7,3
3960039,1,10,7,0,0
3960095,7,7,0,9,0
3960177,1,8,4,5,5
3960608,6,0,0,5,1
3961171,5,10,1,0,4
3961260,1,2,5,8,3
3961376,4,2,3,3,4
3961378,5,9,6,5,4
3961463,3,9,7,2,9
3961561,1,6,8,10,6
3961595,4,5,3,7,3
3961702,1,2,4,2,1
3961787,4,7,10,1,4
3961923,6,8,2,7,3
3962006,2,2,1,7,5
3962077,5,9,6,8,3
3962107,1,7,9,10,1
3962160,5,4,9,8,8
3962227,5,9,8,7,4
3962255,6,9,2,6,4
3962267,5,5,5,5,6
3962276,1,0,4,9,10
3962323,6,8,5,2,1
3962571,4,3,1,5,5
3962584,1,3,1,8,3
3962625,5,2,7,10,8
3962633,8,9,1,6,9
3962821,4,8,7,7,8
3962860,3,9,2,0,0
3962901,1,1,6,4,0
3963278,5,6,4,0,1
3963291,2,4,1,0,2
3963409,4,1,6,7,1
3963580,6,5,3,0,7
3963594,4,8,8,3,8
3963687,3,8,8,8,8
3963706,5,8,1,3,6
3963728,1,7,8,7,5
3963830,4,7,5,8,2
3963844,2,6,8,2,6
3963934,6,4,7,9,2
3964066,1,4,7,3,1
3964181,1,0,9,0,0
3964268,5,8,3,7,10
3964472,1,8,7,3,6
3964602,1,4,3,4,4
3964751,6,7,5,6,10
3964757,5,4,10,4,7
3964853,1,7,1,3,5
3964859,7,7,5,0,2
3964913,1,10,6,7,1
3965042,5,7,1,0,4
3965184,6,2,2,6,0
3965228,4,6,2,7,7
3965436,5,9,0,9,6
3965523,1,9,4,1,2
3965541,10,3,1,4,9
3965618,9,9,6,8,0
3965735,1,10,10,2,8
3965831,1,2,4,0,10
3965853,4,8,6,4,0
3965976,5,3,3,7,4
3965994,1,1,7,2,8
3966078,1,10,3,7,10
3966179,1,0,6,9,7
3966257,5,5,10,6,7
3966300,6,10,6,10,4
3966336,9,0,1,5,8
3966353,1,6,0,1,1
3966406,4,5,1,8,5
3966421,4,0,0,10,4
3966428,6,10,0,6,10
3966461,7,2,2,7,8
3966629,7,4,1,4,0
3966665,2,10,1,7,3
3966819,7,6,8,0,2
3966844,5,7,1,3,3
3966946,3,8,5,3,0
3966953,4,3,7,5,6
3966958,5,3,6,1,6
3966994,6,9,1,9,9
3967002,7,10,9,3,2
3967140,9,2,9,1,10
3967296,8,6,10,8,6
3967444,5,8,10,6,6
3967501,1,5,10,9,9
3967706,4,9,3,6,1
3967714,3,3,4,9,8
3967768,5,9,5,5,8
3967944,5,8,9,4,1
3967967,5,6,1,3,0
3968033,4,10,6,2,10
3968038,4,5,7,3,3
3968050,1,3,10,1,1
3968133,3,6,4,1,5
3968282,5,7,7,7,2
3968284,5,9,8,5,6
3968405,4,0,1,2,8
3968423,2,7,10,9,8
3968473,4,8,1,0,8
3968540,7,10,4,1,6
3968556,6,3,9,0,7
3968907,3,5,9,5,9
3969058,8,2,5,2,2
3969109,7,3,2,1,10
3969225,1,1,3,1,5
3969230,1,4,7,9,7
3969232,1,5,8,2,1
3969242,6,3,3,1,7
3969273,6,10,7,6,2
3969370,4,8,2,3,9
3969487,7,9,2,6,1
3969752,1,7,5,4,8
3969753,4,1,4,9,7
3969848,5,7,0,4,10
3970121,2,1,9,8,2
3970124,9,8,2,0,4
3970179,3,10,1,4,5
3970409,1,3,6,7,0
3970447,5,4,5,8,7
3970468,5,6,7,8,5
3970772,6,7,2,5,10
3970855,4,3,2,0,9
3971165,1,7,9,4,7
3971252,6,10,1,4,1
3971255,9,9,8,2,2
3971653,3,1,3,7,6
3971655,4,9,4,8,3
3971734,5,10,1,5,1
3971966,2,10,5,0,9
3971972,6,8,8,7,0
3972043,1,7,9,0,3
3972082,1,9,4,10,9
3972106,1,7,0,4,2
3972155,3,5,0,8,2
3972207,6,8,2,7,8
3972260,3,3,2,6,10
3972303,5,6,8,6,5
3972349,5,1,6,10,6
3972353,5,9,10,3,10
3972383,5,6,10,7,3
3972464,6,1,8,1,0
3972468,4,4,2,8,7
3972525,1,8,0,0,9
3972596,6,9,4,4,6
3972636,1,8,8,6,5
3972678,6,0,5,0,3
3972700,1,3,10,1,8
3972746,3,10,7,7,0
3972768,6,5,8,5,5
3972902,5,3,5,3,10
3972935,4,9,9,6,4
3972956,5,7,5,10,2
3973177,6,0,5,9,2
3973303,4,6,2,7,10
3973455,10,5,3,4,7
3973637,5,6,3,7,5
3973639,2,8,8,1,4
3973879,5,7,4,9,5
3973916,1,8,2,6,3
3973936,7,0,6,7,8
3973957,5,5,8,0,4
3974045,5,7,4,0,4
3974243,2,6,3,10,4
3974331,6,4,2,9,8
3974346,2,4,10,7,10
3974428,4,5,6,8,10
3974800,6,0,9,0,5
3974862,1,1,0,3,7
3974866,1,0,7,2,2
3975139,1,4,2,1,10
3975298,6,6,0,8,7
3975367,1,6,7,9,9
3975455,1,9,0,1,7
3975477,1,0,9,8,4
3975612,5,1,9,7,5
3975616,6,6,5,9,5
3975646,4,5,9,7,6
3975720,4,1,1,7,1
3975813,6,8,9,8,8
3975902,3,9,7,8,2
3976004,1,8,1,10,6
3976097,9,2,9,0,10
3976393,4,8,2,9,3
3976526,3,2,2,10,0
3976547,1,10,5,2,5
3976570,1,8,2,5,0
3976587,5,9,5,6,10
3976743,4,6,10,6,5
3976808,3,10,6,0,4
3976843,1,4,9,7,5
3976863,2,10,5,5,4
3976945,10,4,6,9,6
3976989,10,1,0,0,0
3977121,4,7,9,0,3
3977189,5,2,0,4,8
3977198,10,1,9,7,10
3977267,7,10,0,3,1
3977383,6,8,6,0,5
3977529,4,7,9,9,4
3977582,6,10,6,2,4
3977589,5,8,5,3,8
3977675,6,3,10,7,0
3977720,2,4,7,0,4
3977742,10,1,8,8,10
3977778,10,7,4,5,6
3977854,6,8,4,7,10
3978027,9,10,4,4,2
3978236,1,10,4,2,0
3978244,1,2,8,5,8
3978288,6,5,7,8,10
3978528,5,9,4,2,7
3978671,4,0,3,5,7
3978687,10,4,0,6,8
3978703,4,3,7,5,7
3978944,2,5,8,3,1
3979283,1,1,3,10,4
3979290,3,8,3,4,3
3979336,5,4,10,2,5
3979572,5,10,0,7,5
3979648,1,10,1,3,2
3979741,10,5,8,1,6
3979742,5,6,7,3,4
3979764,4,0,6,6,8
3979770,1,2,8,4,1
3979790,3,8,2,8,5
3979989,6,7,0,3,3
3980270,3,0,9,8,6
3980328,1,0,8,5,10
3980361,5,6,2,8,3
3980468,1,3,10,0,10
3980511,10,6,8,1,9
3980519,3,3,2,9,3
3980625,1,4,2,3,8
3980642,4,8,9,1,8
3980699,2,5,4,6,6
3980759,1,2,5,0,5
3980809,4,6,8,6,10
3980896,6,10,3,1,7
3980912,1,3,3,0,10
3981093,2,9,4,8,10
3981118,6,9,7,5,7
3981141,6,10,1,9,5
3981325,1,0,7,3,3
3981372,3,2,8,4,0
3981427,6,5,3,2,7
3981432,1,4,1,9,7
3981447,5,4,4,6,2
3981467,6,6,2,0,10
3981489,4,1,7,3,9
3981628,8,9,8,4,0
3981659,5,5,1,5,2
3981934,1,8,7,2,5
3981988,5,5,10,3,0
3982021,5,1,7,3,0
3982059,1,3,6,1,3
3982152,7,0,6,6,0
3982188,3,3,4,0,0
3982287,6,9,10,4,2
3982404,3,6,5,3,1
3982639,6,3,6,6,10
3982731,5,3,10,6,7
3982827,1,10,1,3,6
3983124,4,0,0,1,0
3983224,1,1,7,2,2
3983361,1,10,1,6,5
3983443,8,5,5,7,1
3984045,8,2,3,4,0
3984078,5,3,8,4,9
3984195,1,6,10,3,6
3984264,5,10,1,9,4
3984268,1,7,10,8,7
3984309,5,5,3,3,6
3984322,2,7,4,4,8
3984332,4,3,1,10,5
3984413,4,2,0,10,6
3984559,2,0,3,4,1
3984603,5,0,5,10,1
3984667,4,4,8,0,6
3984681,3,10,6,4,0
3985179,3,8,1,9,7
3985225,1,4,9,9,10
3985233,5,10,5,0,7
3985246,5,3,3,2,3
3985314,4,2,6,8,3
3985433,1,9,9,9,9
3985524,5,6,8,3,4
3985531,9,6,0,8,8
3985802,9,9,8,2,4
3985972,4,3,0,7,4
3986031,6,4,2,5,7
3986197,3,10,8,1,4
3986456,1,4,3,5,4
3986469,2,4,10,10,1
3986726,2,3,9,6,1
3986734,4,3,9,2,6
3986759,5,5,8,2,9
3986833,4,1,4,5,6
3987146,1,1,4,9,5
3987181,10,10,8,0,3
3987204,1,0,5,6,0
3987248,1,1,3,6,4
3987493,5,5,5,10,4
3987525,5,8,3,2,1
3987550,5,5,4,10,8
3987794,1,2,4,2,7
3988114,1,5,0,8,8
3988195,4,1,4,8,9
3988197,5,8,0,0,9
3988325,6,8,0,7,0
3988344,4,1,1,5,3
3988587,5,4,1,9,5
3988670,6,9,2,8,1
3988779,1,6,0,7,5
3988925,6,8,10,10,0
3988974,9,5,7,0,8
3989077,5,2,1,10,4
3989137,1,6,2,3,2
3989214,8,9,10,1,10
3989416,5,7,6,10,9
3989429,4,8,6,8,2
3989438,1,4,10,10,8
3989526,5,3,8,0,8
3989544,1,10,3,2,4
3989580,3,5,4,4,6
3989718,5,7,1,8,2
3989873,3,9,0,10,3
3989889,4,8,8,3,9
3989957,10,9,7,10,10
3990085,5,8,1,2,5
3990188,8,9,1,0,6
3990292,10,7,9,1,1
3990356,6,9,3,7,9
3990396,4,3,1,8,3
3990495,6,5,4,8,9
3990505,4,3,0,4,8
3990560,1,0,8,10,5
3990677,4,9,4,2,4
3990692,4,8,7,1,5
3990765,9,4,8,6,9
3990901,10,6,10,5,3
3990930,10,10,0,9,2
3991109,4,10,6,6,4
3991117,6,2,9,9,8
3991187,5,8,9,8,6
3991337,1,9,1,1,3
3991437,4,1,4,1,9
3991508,1,8,4,9,2
3991533,5,8,2,9,1
3991549,4,6,7,1,3
3991562,7,8,2,6,9
3991698,1,3,9,5,4
3991814,5,4,5,3,7
3991878,5,5,6,3,0
3992002,10,4,1,6,3
3992047,1,6,10,0,8
3992130,3,1,2,6,7
3992145,6,3,9,5,10
3992283,3,3,8,1,7
3992425,7,9,10,0,8
3992508,9,10,7,6,4
3992656,6,5,4,9,8
3992675,1,4,8,8,3
3992686,7,1,3,0,10
3992813,1,1,1,7,5
3992980,2,3,7,6,2
3992987,4,0,8,5,3
3993224,5,9,3,7,3
3993596,3,2,7,6,9
3993649,5,7,9,9,5
3993718,6,4,1,3,5
3993721,8,0,5,8,5
3993729,6,9,8,1,5
3993800,8,9,8,8,4
3993826,3,1,10,9,7
3993833,1,5,3,2,4
3993852,3,5,3,5,1
3993884,1,8,1,7,9
3993951,10,0,5,5,7
3993969,4,4,10,3,4
3994013,5,6,9,3,4
3994087,2,5,8,9,3
3994162,6,9,1,3,7
3994284,5,6,9,0,8
3994397,4,10,10,9,7
3994481,5,9,5,10,1
3994536,6,7,5,7,9
3994565,5,1,6,8,10
3994630,6,7,8,3,7
3994693,5,0,0,3,8
3994727,5,4,4,2,4
3994767,5,4,8,8,9
3994810,6,6,5,4,2
3994814,7,9,4,1,6
3994826,4,2,7,10,5
3994872,1,6,2,4,9
3995100,4,6,0,3,1
3995206,3,6,3,5,6
3995433,5,4,2,10,3
3995558,1,10,7,6,2
3995599,5,5,6,10,6
3995726,9,9,8,9,3
3995779,5,6,5,1,9
3995892,5,8,9,10,5
3995933,1,4,0,5,2
3996049,8,5,5,10,4
3996169,4,4,7,6,7
3996247,10,1,5,5,3
3996324,5,9,9,8,10
3996429,5,0,10,2,0
3996477,6,8,8,5,8
3996656,3,4,10,1,5
3996695,10,6,1,0,8
3996827,4,1,7,10,6
3996837,1,10,4,4,3
3996910,3,3,9,8,5
3997264,5,2,1,7,8
3997368,1,0,2,8,3
3997419,7,6,0,3,2
3997658,5,6,0,7,2
3997791,5,0,0,0,8
3997899,1,6,10,0,7
3997963,5,8,3,5,3
3998204,3,3,8,7,3
3998349,5,1,2,0,9
3998435,7,10,1,6,4
3998577,6,8,8,10,4
3998591,4,2,6,4,3
3998600,5,2,8,8,6
3998669,5,4,1,5,5
3998702,9,9,9,8,5
3998783,5,3,4,8,2
3998784,5,10,3,0,9
3998858,2,1,5,10,4
3999076,2,2,5,8,2
3999080,3,0,3,2,9
3999220,5,7,6,8,10
3999349,10,9,5,7,7
3999574,6,9,1,3,2
3999764,3,1,3,3,4
3999767,4,9,2,0,4
3999883,1,0,2,4,2
3999911,1,5,4,9,2
3999987,10,3,6,10,9
4000162,4,2,6,9,2
4000183,8,8,9,1,9
4000221,2,6,9,6,7
4000229,4,1,3,7,10
4000302,3,10,9,4,8
4000473,5,0,4,10,10
4000516,5,8,2,10,8
4000591,4,0,8,4,4
4000632,1,8,8,7,7
4000679,5,3,9,6,0
4000689,1,7,7,0,5
4000725,6,2,2,9,7
4000808,5,1,4,8,0
4000840,1,6,4,2,8
4000942,9,6,3,10,2
4000982,2,3,4,10,2
4001193,7,5,10,7,0
4001210,4,6,2,1,1
4001274,3,2,0,10,8
4001330,3,6,7,6,5
4001419,4,8,4,8,9
4001455,6,0,8,0,4
4001530,5,8,8,8,10
4001711,4,6,8,0,1
4001763,5,9,2,8,0
4001768,9,2,5,4,2
4001792,5,10,9,7,3
4001832,9,2,9,5,6
4001850,5,1,2,10,4
4001856,5,1,5,2,5
4001859,5,10,2,4,6
4001879,3,9,1,9,7
4001909,5,8,9,6,4
4001942,6,2,1,6,10
4002078,6,9,0,2,3
4002174,9,9,5,2,1
4002230,2,6,8,3,7
4002275,5,0,5,8,5
4002463,4,3,5,4,5
4002670,3,0,5,3,2
4002699,3,7,8,10,1
4002739,10,10,2,6,5
4002813,5,7,2,10,2
4002918,5,4,8,7,8
4003029,1,3,2,2,10
4003041,1,0,0,3,5
4003240,8,7,7,1,9
4003292,3,3,5,2,8
4003297,3,6,6,3,0
4003300,8,0,6,4,7
4003392,4,10,4,2,9
4003438,6,4,6,8,5
4003525,10,1,10,9,10
4003532,6,9,0,5,6
4003551,1,6,8,0,1
4003719,3,9,1,0,0
4003745,9,10,7,10,1
4003921,3,3,3,7,5
4003938,2,8,7,4,3
4003956,5,9,1,2,1
4004011,8,1,3,2,6
4004062,6,9,8,10,5
4004367,8,8,3,10,5
4004381,1,10,0,4,8
4004525,6,3,10,4,6
4004602,6,9,5,1,5
4004620,3,0,4,2,9
4004654,3,4,2,10,8
4004661,3,1,1,7,7
4004728,3,1,0,3,1
4004881,5,5,2,8,5
4004899,2,3,4,7,6
4004918,5,0,7,3,2
4005127,1,5,10,6,5
4005288,5,1,3,5,3
4005307,6,7,9,8,3
4005319,4,1,5,4,3
4005343,8,9,5,5,5
4005547,4,10,5,9,2
4005591,7,9,10,9,5
4005619,8,1,4,0,9
4005628,1,8,2,0,6
4005965,5,1,6,2,10
4006011,7,0,10,0,5
4006015,5,8,4,3,5
4006050,4,2,9,0,10
4006190,4,8,3,3,8
4006198,8,0,3,6,10
4006282,4,9,10,2,7
4006414,5,8,3,3,9
4006760,7,3,8,5,7
4006803,1,2,10,2,7
4006847,4,2,7,4,4
4007018,3,10,5,9,8
4007189,5,9,9,6,4
4007192,5,4,3,5,8
4007255,5,8,8,6,3
4007292,4,10,6,2,4
4007398,6,3,9,3,9
4007476,5,6,7,9,10
4007550,5,4,8,6,1
4007559,2,0,1,0,3
4007752,4,1,6,6,4
4007755,1,9,10,7,2
4007775,6,2,9,5,0
4007800,2,1,3,0,8
4007888,1,6,4,3,9
4007946,4,10,6,4,1
4008246,5,8,5,7,10
4008310,5,6,3,1,6
4008422,2,1,0,8,4
4008570,5,10,0,2,8
4008800,4,2,10,6,5
4008850,2,0,10,7,2
4008872,7,10,8,9,7
4008888,2,9,4,10,2
4008991,6,6,8,3,8
4009005,5,8,6,3,4
4009029,5,3,2,5,0
4009090,5,1,0,1,3
4009197,5,4,6,10,2
4009271,6,5,8,9,3
4009425,5,3,5,2,3
4009426,4,8,4,2,7
4009499,6,8,2,2,2
4009803,5,10,0,5,1
4009940,2,1,1,2,8
4009962,6,9,2,4,5
4010004,6,5,0,5,4
4010018,3,5,1,7,7
4010525,1,5,3,1,9
4010578,1,5,2,6,6
4010622,3,10,8,3,1
4010645,2,8,5,7,0
4010660,4,0,2,4,6
4010722,2,0,4,0,3
4010761,7,2,2,2,2
4010891,6,3,7,4,10
4010926,6,3,5,3,3
4010973,2,3,7,2,10
4011082,2,4,10,3,2
4011249,9,7,4,2,7
4011380,2,5,1,5,8
4011527,4,4,7,3,6
4011559,6,0,8,4,2
4011619,2,10,10,9,5
4011637,1,2,10,4,7
4011682,8,5,8,5,8
4011722,8,2,10,1,7
4011853,1,7,9,5,3
4011866,6,8,3,0,9
4011999,3,8,7,6,8
4012002,5,9,3,0,2
4012062,2,1,4,6,9
4012217,1,2,8,5,9
4012420,6,6,7,2,6
4012604,4,0,8,8,3
4012801,6,1,6,6,5
4012892,5,3,6,2,2
4013125,5,3,6,6,10
4013163,2,8,0,2,5
4013255,1,2,3,10,10
4013257,5,4,7,0,3
4013332,5,3,7,0,7
4013481,4,5,6,6,5
4013542,5,3,8,7,5
4013585,7,6,4,7,4
4014381,5,8,7,10,7
4014433,4,8,6,0,5
4014612,5,6,1,3,2
4014751,2,10,2,4,5
4014822,1,10,6,8,4
4014841,4,0,7,3,10
4014905,5,0,9,1,1
4014937,1,2,8,4,5
4014944,2,2,10,4,5
4015012,6,10,7,6,1
4015169,5,0,1,9,1
4015258,3,6,3,8,4
4015298,6,4,6,6,0
4015354,3,0,5,6,2
4015373,9,9,7,3,9
4015465,4,1,10,1,1
4015523,1,2,3,10,1
4015525,3,7,5,4,0
4015542,5,10,6,7,0
4015640,1,6,1,0,1
4016188,1,7,2,3,7
4016193,3,5,6,4,2
4016362,5,4,3,9,2
4016368,4,3,10,5,4
4016397,1,1,3,2,7
4016438,9,1,10,0,4
4016454,7,2,0,5,7
4016556,5,1,3,7,6
4016687,3,2,2,7,10
4016710,5,3,6,0,7
4016752,1,0,4,7,4
4016792,5,0,10,8,5
4016797,4,1,1,7,2
4017054,1,1,8,9,8
4017116,2,1,4,10,9
4017285,1,7,6,4,7
4017444,6,6,7,8,9
4017600,6,2,9,7,10
4017838,1,7,9,5,8
4017853,5,1,6,0,3
4018404,1,2,4,4,2
4018410,3,5,4,9,2
4018511,2,6,3,7,0
4018547,6,6,7,8,5
4018570,2,7,8,7,6
4018574,1,8,8,7,6
4018601,7,0,6,3,0
4018718,1,6,6,2,7
4018728,1,9,4,8,1
4018958,6,0,10,6,7
4018973,6,7,4,0,0
4018995,2,0,9,3,3
4019070,1,1,2,4,9
4019442,2,1,0,4,4
4019608,3,3,5,9,1
4019918,5,4,2,6,1
4019923,5,10,2,4,3
4019953,5,5,6,0,1
4019958,5,1,7,4,10
4019960,4,1,4,6,10
4019977,4,10,9,10,10
4019986,1,7,2,8,2
4020019,6,0,2,7,4
4020040,5,0,5,1,7
4020257,5,2,2,1,4
4020276,9,5,2,5,7
4020298,1,10,2,7,10
4020359,10,10,6,5,5
4020362,10,0,9,0,10
4020483,1,0,8,7,10
4020580,5,10,2,6,4
4020985,3,5,2,0,5
4021017,5,7,6,2,3
4021141,5,5,10,7,9
4021365,3,7,9,7,0
4021369,8,4,8,9,0
4021763,2,8,6,10,6
4021941,4,7,7,8,1
4021992,4,5,6,1,4
4022061,9,1,0,7,6
4022109,5,3,1,8,2
4022134,1,5,1,4,4
4022280,5,0,1,3,7
4022388,5,2,9,0,0
4022457,1,8,2,10,0
4022756,6,0,9,8,5
4022851,5,8,8,10,2
4022929,4,3,4,5,2
4023168,9,9,7,5,6
4023238,5,10,1,8,3
4023353,5,3,0,3,5
4023395,6,7,10,8,3
4023439,3,10,1,8,9
4023506,2,10,2,0,3
4023631,10,4,2,6,2
4023743,6,7,4,4,0
4023798,5,7,8,3,10
4023816,4,5,7,4,4
4024226,3,6,5,10,2
4024227,5,8,8,8,4
4024621,6,3,1,7,5
4024707,3,0,7,9,7
4024770,5,4,7,5,8
4024785,5,8,7,2,9
4024834,9,2,0,10,4
4025032,4,2,1,3,0
4025060,2,1,9,6,2
4025514,1,5,2,8,6
4025590,2,1,7,8,10
4025690,2,9,2,9,8
4025741,6,0,5,8,6
4025788,5,0,3,10,0
4026005,5,8,10,10,6
4026006,5,1,3,10,4
4026018,5,9,2,5,4
4026139,1,7,6,4,8
4026161,4,5,5,5,4
4026188,1,1,4,0,9
4026320,1,6,4,1,2
4026344,5,5,2,3,8
4026349,1,0,8,9,1
4026357,5,7,10,6,1
4026389,4,0,1,9,6
4026427,8,1,10,5,10
4026491,5,4,10,10,10
4026509,5,6,2,3,0
4026613,1,1,7,3,1
4026736,1,10,9,7,10
4026891,5,4,5,2,5
4026907,5,9,3,9,3
4026914,3,5,2,6,9
4026922,3,6,0,5,9
4026978,6,1,0,5,8
4026992,7,4,8,6,7
4027340,1,0,5,8,10
4027371,1,10,7,5,3
4027428,4,1,3,5,7
4027564,5,1,5,3,7
4027647,10,10,0,5,3
4027681,4,8,10,4,2
4027684,5,1,9,9,9
4027685,5,3,6,3,4
4027702,1,7,5,5,1
4027703,6,9,2,10,8
4027713,7,8,6,4,2
4027715,8,2,7,10,3
4027771,3,0,3,1,3
4027836,5,8,2,10,9
4027900,6,10,3,6,3
4027921,4,8,2,10,4
4027956,4,6,9,4,3
4027998,1,3,6,10,3
4028011,5,9,9,2,4
4028079,4,5,10,1,2
4028182,9,5,0,10,5
4028281,1,9,0,0,7
4028394,4,3,6,5,8
4028406,5,4,6,5,5
4028439,5,0,0,2,2
4028614,3,6,10,0,4
4028713,6,3,2,0,10
4028730,4,8,3,6,3
4028876,6,8,5,9,8
4028930,6,1,1,2,6
4029033,1,3,10,7,5
4029158,1,9,8,9,4
4029211,2,4,1,4,1
4029551,3,6,5,8,4
4029585,4,2,3,3,3
4029651,1,2,5,3,0
4029673,5,8,9,10,4
4029898,2,8,10,4,10
4029996,6,2,8,3,7
4030022,8,0,4,8,5
4030023,2,0,10,10,0
4030174,1,0,2,2,3
4030476,8,7,9,7,1
4030518,4,0,5,0,1
4030660,4,10,8,9,4
4030859,8,10,7,4,10
4030975,8,9,9,2,2
4030988,5,3,5,0,9
4031102,4,8,7,8,8
4031183,3,8,6,0,2
4031194,5,1,5,7,10
4031318,4,6,3,9,4
4031344,9,0,4,6,6
4031377,2,5,8,10,2
4031563,5,2,9,3,0
4031587,1,9,5,3,7
4031619,5,7,2,9,6
4031900,2,5,4,7,7
4031938,5,5,4,5,7
4031943,6,9,3,3,8
4031944,5,1,0,7,10
4032189,5,0,3,0,6
4032301,5,0,9,7,2
4032329,3,6,3,4,1
4032476,10,9,10,2,8
4032649,5,4,3,3,6
4032964,5,6,3,4,8
4033002,8,2,3,7,1
4033071,2,0,4,5,3
4033078,5,9,8,9,6
4033200,7,10,3,8,7
4033235,3,9,9,2,9
4033270,1,9,6,5,0
4033336,6,8,7,0,0
4033421,6,6,10,0,1
4033462,1,10,10,6,9
4033520,5,6,7,1,1
4033694,5,0,5,6,1
4033702,2,3,8,4,9
4033770,8,7,4,5,2
4033781,6,0,10,9,5
4033815,5,7,4,10,8
4033924,6,4,3,8,0
4033956,5,5,4,0,2
4034203,5,7,3,4,3
4034206,8,7,1,6,4
4034326,5,10,7,8,3
4034439,1,6,5,8,3
4034446,8,6,6,3,3
4034564,5,5,8,3,9
4034666,5,5,10,5,1
4034842,7,0,1,0,10
4035051,5,9,3,1,0
4035277,2,3,4,5,0
4035522,6,6,0,5,1
4035754,2,0,5,7,9
4035769,6,10,7,0,6
4035811,5,10,10,3,4
4035840,1,0,6,7,5
4035847,1,7,9,7,2
4035851,5,9,6,9,1
4035871,6,8,8,5,2
4035892,5,0,6,7,3
4035962,4,10,10,9,7
4035998,4,1,6,9,0
4036031,5,2,9,6,6
4036105,9,4,8,8,10
4036114,4,4,9,10,7
4036189,5,4,6,8,3
4036245,1,10,4,8,9
4036286,4,3,4,2,7
4036293,5,3,6,2,6
4036335,6,0,6,9,10
4036350,8,9,5,5,10
4036458,10,6,10,8,8
4036486,6,4,9,5,2
4036600,8,2,10,5,9
4036603,5,5,10,5,4
4036649,4,1,7,6,6
4036735,9,2,4,4,0
4036842,6,8,6,4,6
4037019,6,5,5,9,6
4037073,6,0,7,7,6
4037091,4,7,7,3,2
4037093,5,5,5,10,6
4037130,1,8,6,5,1
4037221,4,2,4,8,5
4037255,5,6,3,8,6
4037336,10,1,8,0,6
4037371,3,1,4,7,3
4037436,2,5,4,8,6
4037480,1,6,0,8,5
4037492,1,4,2,6,1
4037541,3,5,5,0,2
4037584,6,9,6,0,0
4037736,1,4,10,0,7
4037831,3,10,0,3,7
4037876,4,10,0,4,4
4038004,4,5,9,8,1
4038023,3,4,0,9,2
