Age,Gender,Income,Expenses,Company,Experience,Eligibility
59,m,54784,49853.44,Rank 3,39,no
58,m,109414,76589.8,Rank 1,38,yes
29,f,65780,53939.6,Rank 1,9,yes
21,m,23280,17692.8,Rank 2,1,no
20,f,46379,36175.62,Rank 2,0,no
26,m,57786,50273.82,Rank 3,6,yes
45,m,82324,55980.32,Rank 3,25,yes
27,f,26817,26548.83,Rank 1,7,no
60,m,133970,83061.4,Rank 2,40,no
45,m,77699,54389.3,Rank 2,25,yes
44,m,74200,64554,Rank 1,24,yes
42,f,25258,22984.78,Rank 3,22,no
32,m,29832,14916,Rank 2,12,yes
41,m,70258,44965.12,Rank 3,21,yes
54,m,71956,36697.56,Rank 3,34,no
48,f,45055,25230.8,Rank 2,28,no
29,f,85533,69281.73,Rank 3,9,yes
41,f,39819,33846.15,Rank 2,21,yes
39,f,77201,44004.57,Rank 1,19,yes
22,m,41681,38763.33,Rank 3,2,no
39,f,80981,67214.23,Rank 1,19,yes
45,m,68606,39791.48,Rank 1,25,yes
38,f,35720,35720,Rank 1,18,no
21,f,34188,33846.12,Rank 2,1,no
24,m,42886,23587.3,Rank 2,4,no
46,f,131948,73890.88,Rank 2,26,no
52,f,91295,71210.1,Rank 3,32,no
50,m,74447,71469.12,Rank 1,30,no
51,f,98721,65155.86,Rank 2,31,no
20,f,27317,24038.96,Rank 2,0,no
40,f,98191,75607.07,Rank 2,20,yes
58,m,109741,73526.47,Rank 2,38,no
61,f,120981,119771.19,Rank 1,41,no
20,f,21804,17879.28,Rank 1,0,no
39,f,57430,47092.6,Rank 2,19,yes
63,f,76761,41450.94,Rank 2,43,no
57,m,134708,125278.44,Rank 2,37,no
25,m,72214,49827.66,Rank 2,5,no
23,m,18664,13624.72,Rank 1,3,no
57,m,118161,85075.92,Rank 1,37,yes
57,f,55533,29987.82,Rank 1,37,yes
56,m,90173,68531.48,Rank 3,36,no
28,m,73391,63116.26,Rank 3,8,yes
36,f,44441,24442.55,Rank 1,16,yes
50,f,137125,134382.5,Rank 3,30,no
20,f,37588,37588,Rank 2,0,no
65,m,102823,59637.34,Rank 1,45,yes
24,f,34597,23525.96,Rank 3,4,no
35,f,84361,76768.51,Rank 2,15,yes
42,f,67904,38705.28,Rank 3,22,yes
39,f,69555,47992.95,Rank 3,19,yes
50,m,149605,98739.3,Rank 1,30,yes
62,m,93087,56783.07,Rank 3,42,no
48,f,73714,71502.58,Rank 1,28,no
42,m,97792,64542.72,Rank 1,22,yes
44,f,94735,68209.2,Rank 2,24,yes
42,m,43293,32902.68,Rank 3,22,yes
63,f,104058,72840.6,Rank 1,43,yes
24,f,28571,19999.7,Rank 2,4,no
56,f,41907,25982.34,Rank 3,36,no
38,m,90044,58528.6,Rank 2,18,yes
35,m,25503,18107.13,Rank 3,15,yes
25,m,25368,14713.44,Rank 1,5,yes
34,m,73603,69186.82,Rank 2,14,no
42,m,94767,86237.97,Rank 2,22,yes
36,m,48493,28125.94,Rank 2,16,yes
22,m,19630,15507.7,Rank 2,2,no
24,f,23722,17791.5,Rank 3,4,no
32,m,31705,17437.75,Rank 2,12,yes
64,m,131613,77651.67,Rank 3,44,no
28,f,33374,19023.18,Rank 3,8,yes
23,m,36509,34683.55,Rank 2,3,no
25,f,82769,51316.78,Rank 2,5,no
42,f,25874,20440.46,Rank 3,22,yes
58,m,141364,87645.68,Rank 3,38,no
45,f,89331,87544.38,Rank 2,25,no
60,f,115609,94799.38,Rank 3,40,no
61,m,35563,24894.1,Rank 2,41,no
35,m,50098,45589.18,Rank 1,15,no
32,f,54006,29163.24,Rank 2,12,yes
37,f,92040,76393.2,Rank 2,17,yes
21,m,31426,27026.36,Rank 3,1,no
62,m,78654,72361.68,Rank 1,42,yes
45,m,46952,25354.08,Rank 1,25,yes
21,f,24717,18290.58,Rank 3,1,no
20,f,23863,14317.8,Rank 3,0,no
21,m,49663,42213.55,Rank 3,1,no
20,f,32368,31720.64,Rank 1,0,no
26,m,82921,56386.28,Rank 2,6,yes
21,m,23245,12784.75,Rank 1,1,no
23,m,42268,29164.92,Rank 2,3,no
23,f,38612,26642.28,Rank 3,3,no
34,f,41792,32179.84,Rank 2,14,yes
28,f,28169,19999.99,Rank 3,8,yes
62,m,72719,69083.05,Rank 1,42,no
24,f,37591,19171.41,Rank 1,4,yes
46,f,123997,94237.72,Rank 2,26,no
40,f,36829,36829,Rank 2,20,no
41,m,70221,49154.7,Rank 3,21,yes
39,m,61593,49890.33,Rank 3,19,yes
26,f,67719,62301.48,Rank 3,6,yes
24,m,15696,11615.04,Rank 1,4,no
44,f,38126,19825.52,Rank 3,24,yes
63,f,76677,70542.84,Rank 1,43,yes
29,f,38692,25149.8,Rank 3,9,yes
25,m,71326,39229.3,Rank 1,5,yes
60,m,36120,18060,Rank 1,40,yes
22,m,27913,26238.22,Rank 2,2,no
24,f,20092,10849.68,Rank 3,4,no
46,f,116685,113184.45,Rank 3,26,no
45,f,66054,58127.52,Rank 3,25,yes
60,f,74921,58438.38,Rank 3,40,no
38,f,36243,19933.65,Rank 3,18,yes
30,m,61303,58237.85,Rank 2,10,no
49,f,146527,106964.71,Rank 2,29,no
55,m,119499,119499,Rank 3,35,no
48,m,61061,42132.09,Rank 2,28,no
32,f,45286,36681.66,Rank 2,12,yes
42,f,77192,76420.08,Rank 1,22,no
22,f,31906,29034.46,Rank 3,2,no
63,m,79563,66832.92,Rank 3,43,no
33,m,56383,45106.4,Rank 3,13,yes
39,f,65621,45278.49,Rank 1,19,yes
65,m,129157,129157,Rank 3,45,no
28,f,37658,22218.22,Rank 2,8,yes
23,f,23019,11969.88,Rank 2,3,no
23,f,25690,15670.9,Rank 1,3,yes
60,m,137606,129349.64,Rank 3,40,no
23,m,40234,38222.3,Rank 1,3,no
37,m,61274,53308.38,Rank 3,17,yes
58,m,98868,87003.84,Rank 2,38,no
34,m,49507,36140.11,Rank 2,14,yes
29,f,72520,42061.6,Rank 3,9,yes
35,m,77691,67591.17,Rank 3,15,yes
39,m,47806,39678.98,Rank 2,19,yes
63,m,128841,69574.14,Rank 1,43,yes
34,m,74989,38244.39,Rank 3,14,yes
46,m,107066,72804.88,Rank 2,26,no
28,f,56658,38527.44,Rank 2,8,yes
54,m,75623,51423.64,Rank 2,34,no
22,m,27594,25386.48,Rank 1,2,no
33,m,75170,57129.2,Rank 2,13,yes
34,m,46413,34809.75,Rank 2,14,yes
45,f,132504,108653.28,Rank 2,25,yes
20,m,21580,11005.8,Rank 3,0,no
20,f,39333,34613.04,Rank 1,0,no
32,m,82536,65203.44,Rank 2,12,yes
29,m,78446,47852.06,Rank 1,9,yes
41,m,32888,31243.6,Rank 3,21,no
44,m,25230,18922.5,Rank 3,24,yes
58,f,77784,66116.4,Rank 2,38,no
44,m,74724,39603.72,Rank 3,24,yes
23,f,34626,26662.02,Rank 2,3,no
64,f,72050,43230,Rank 1,44,yes
65,m,68527,65785.92,Rank 3,45,no
65,m,43430,27360.9,Rank 2,45,no
42,f,79583,46158.14,Rank 2,22,yes
52,f,95434,79210.22,Rank 1,32,yes
58,f,77435,68142.8,Rank 2,38,no
54,f,122153,116045.35,Rank 3,34,no
59,m,126488,83482.08,Rank 3,39,no
40,f,55656,29497.68,Rank 1,20,yes
35,f,96960,68841.6,Rank 1,15,yes
46,m,94602,69059.46,Rank 1,26,yes
46,m,57824,34116.16,Rank 1,26,yes
45,f,43774,35456.94,Rank 2,25,yes
51,f,120229,109408.39,Rank 2,31,no
51,f,131744,111982.4,Rank 3,31,no
30,m,35046,29789.1,Rank 3,10,yes
43,f,88383,70706.4,Rank 1,23,yes
52,m,76116,65459.76,Rank 3,32,no
42,f,38268,27552.96,Rank 2,22,yes
27,f,75715,70414.95,Rank 2,7,yes
59,f,44877,31862.67,Rank 3,39,no
57,f,102160,80706.4,Rank 3,37,no
52,f,86987,56541.55,Rank 2,32,no
34,f,99055,77262.9,Rank 2,14,yes
35,m,98275,64861.5,Rank 3,15,yes
63,f,76913,76143.87,Rank 1,43,no
41,m,75059,51790.71,Rank 2,21,yes
44,m,98382,63948.3,Rank 2,24,yes
27,m,40324,30646.24,Rank 2,7,yes
44,m,30388,26437.56,Rank 2,24,no
24,m,45202,36161.6,Rank 2,4,no
30,m,32351,23616.23,Rank 1,10,yes
41,f,73740,70790.4,Rank 2,21,no
31,f,96674,57037.66,Rank 3,11,yes
65,f,105514,54867.28,Rank 3,45,no
20,f,42992,29234.56,Rank 2,0,no
38,m,59653,56670.35,Rank 2,18,no
37,m,50630,49617.4,Rank 2,17,no
23,m,45055,32439.6,Rank 2,3,no
39,f,49714,40268.34,Rank 3,19,yes
43,m,37763,28322.25,Rank 1,23,yes
53,m,60670,43682.4,Rank 1,33,yes
30,m,65799,46717.29,Rank 2,10,yes
24,m,24003,21842.73,Rank 1,4,no
39,f,67375,55247.5,Rank 2,19,yes
42,m,60311,50058.13,Rank 2,22,yes
64,f,107648,103342.08,Rank 1,44,no
50,f,72179,36089.5,Rank 1,30,yes
25,m,32102,28891.8,Rank 2,5,no
32,m,37509,21005.04,Rank 3,12,yes
35,f,95264,84784.96,Rank 2,15,yes
20,f,15226,13551.14,Rank 2,0,no
43,m,90259,51447.63,Rank 3,23,yes
29,m,25452,18325.44,Rank 2,9,yes
49,m,41867,22608.18,Rank 1,29,yes
45,m,57175,45740,Rank 1,25,yes
27,m,25349,13434.97,Rank 3,7,yes
25,m,79721,70951.69,Rank 2,5,no
37,m,49243,44318.7,Rank 2,17,no
27,f,60161,39104.65,Rank 2,7,yes
21,m,21286,12133.02,Rank 3,1,no
25,m,97190,85527.2,Rank 3,5,no
42,m,84519,54092.16,Rank 1,22,yes
43,m,72371,64410.19,Rank 3,23,yes
53,m,75461,73951.78,Rank 3,33,no
46,f,87916,74728.6,Rank 1,26,yes
26,m,42092,29464.4,Rank 2,6,yes
45,m,59656,48917.92,Rank 3,25,yes
49,m,78644,44827.08,Rank 3,29,no
60,f,71977,55422.29,Rank 2,40,no
56,m,112470,110220.6,Rank 3,36,no
51,m,133548,104167.44,Rank 3,31,no
32,f,55325,51452.25,Rank 3,12,no
35,f,40703,26049.92,Rank 3,15,yes
51,m,143635,93362.75,Rank 3,31,no
33,f,75258,47412.54,Rank 3,13,yes
39,m,62945,44061.5,Rank 1,19,yes
25,m,38338,37571.24,Rank 3,5,no
27,m,76168,51794.24,Rank 3,7,yes
56,m,61823,56877.16,Rank 3,36,no
29,f,38037,31190.34,Rank 2,9,yes
54,m,132222,100488.72,Rank 3,34,no
56,f,129097,107150.51,Rank 1,36,yes
59,m,99196,81340.72,Rank 2,39,no
40,f,95670,92799.9,Rank 1,20,no
34,m,33264,29604.96,Rank 2,14,no
46,f,97096,58257.6,Rank 1,26,yes
55,f,84392,60762.24,Rank 2,35,no
50,m,86997,69597.6,Rank 3,30,no
42,m,73090,63588.3,Rank 3,22,yes
22,f,32503,24052.22,Rank 2,2,no
31,f,96466,79102.12,Rank 2,11,yes
26,f,41739,37565.1,Rank 3,6,no
22,m,42758,21806.58,Rank 2,2,no
41,f,36132,20233.92,Rank 2,21,yes
24,m,23756,21380.4,Rank 1,4,no
20,m,49715,27343.25,Rank 3,0,no
26,f,46569,33995.37,Rank 2,6,yes
52,f,54025,30794.25,Rank 3,32,no
32,f,58096,52867.36,Rank 2,12,yes
34,m,44397,29302.02,Rank 3,14,yes
60,f,109462,96326.56,Rank 1,40,yes
32,m,40900,40900,Rank 2,12,no
42,f,72648,53759.52,Rank 3,22,yes
25,m,56538,46361.16,Rank 2,5,no
25,f,66868,48813.64,Rank 1,5,yes
27,f,92687,82491.43,Rank 3,7,yes
33,m,29145,18361.35,Rank 3,13,yes
34,f,42886,30449.06,Rank 2,14,yes
27,f,48966,41621.1,Rank 2,7,yes
48,m,116463,107145.96,Rank 1,28,yes
26,f,54610,40957.5,Rank 1,6,yes
35,m,44193,39773.7,Rank 3,15,no
41,f,93449,66348.79,Rank 2,21,yes
54,f,79371,52384.86,Rank 2,34,no
29,f,66083,66083,Rank 2,9,no
22,f,41402,24427.18,Rank 3,2,no
46,f,82751,76958.43,Rank 2,26,no
35,f,40864,22883.84,Rank 2,15,yes
24,f,38667,22813.53,Rank 2,4,no
38,f,44242,23448.26,Rank 2,18,yes
25,m,77941,38970.5,Rank 3,5,no
24,m,24506,19359.74,Rank 3,4,no
49,f,95469,57281.4,Rank 2,29,no
55,f,86068,76600.52,Rank 1,35,yes
27,m,39188,27039.72,Rank 2,7,yes
24,m,36131,30711.35,Rank 2,4,no
63,f,149491,77735.32,Rank 2,43,no
41,m,68310,53281.8,Rank 3,21,yes
62,f,145261,100230.09,Rank 3,42,no
37,m,75982,72182.9,Rank 1,17,no
54,f,38163,37399.74,Rank 3,34,no
42,m,41626,32468.28,Rank 2,22,yes
48,f,43398,40794.12,Rank 3,28,no
59,m,147848,112364.48,Rank 2,39,no
62,f,138451,116298.84,Rank 3,42,no
63,f,48677,45269.61,Rank 3,43,no
23,f,35017,28713.94,Rank 2,3,no
47,m,76043,62355.26,Rank 2,27,no
25,m,69335,44374.4,Rank 2,5,no
54,f,125256,98952.24,Rank 1,34,yes
23,m,22477,12362.35,Rank 1,3,yes
46,f,104770,91149.9,Rank 1,26,yes
41,f,64037,45466.27,Rank 2,21,yes
27,m,51932,48296.76,Rank 2,7,no
25,f,53744,48907.04,Rank 2,5,no
40,f,37710,26774.1,Rank 1,20,yes
40,f,69536,46589.12,Rank 2,20,yes
58,m,89372,55410.64,Rank 2,38,no
61,f,90939,66385.47,Rank 3,41,no
63,f,53041,39250.34,Rank 3,43,no
39,m,41810,37210.9,Rank 3,19,no
44,m,44547,36974.01,Rank 1,24,yes
64,f,48816,39540.96,Rank 1,44,yes
24,f,23422,23187.78,Rank 2,4,no
43,f,75299,42920.43,Rank 2,23,yes
39,f,39861,34280.46,Rank 1,19,yes
56,m,137989,97972.19,Rank 2,36,no
62,f,119943,104350.41,Rank 3,42,no
52,f,58975,57795.5,Rank 3,32,no
60,f,78822,70939.8,Rank 3,40,no
25,f,51161,40928.8,Rank 2,5,no
52,f,72339,53530.86,Rank 1,32,yes
33,m,90692,61670.56,Rank 1,13,yes
58,m,67052,48277.44,Rank 3,38,no
32,m,77659,45818.81,Rank 3,12,yes
33,f,46855,33267.05,Rank 3,13,yes
22,f,21754,17838.28,Rank 3,2,no
42,m,98955,63331.2,Rank 3,22,yes
51,f,79318,57108.96,Rank 1,31,yes
33,f,43228,41066.6,Rank 3,13,no
47,f,138174,134028.78,Rank 2,27,no
35,f,85768,59179.92,Rank 3,15,yes
50,f,104701,82713.79,Rank 1,30,yes
30,m,65436,35989.8,Rank 1,10,yes
62,f,102512,80984.48,Rank 3,42,no
30,f,69832,68435.36,Rank 2,10,no
34,m,80335,62661.3,Rank 2,14,yes
35,f,59419,43970.06,Rank 3,15,yes
34,f,61955,32216.6,Rank 3,14,yes
33,f,67822,54257.6,Rank 3,13,yes
23,f,39282,22783.56,Rank 3,3,no
64,m,110021,57210.92,Rank 3,44,no
58,m,127646,117434.32,Rank 3,38,no
23,m,16914,14207.76,Rank 1,3,no
51,f,58140,58140,Rank 3,31,no
39,m,69027,69027,Rank 3,19,no
49,f,110120,62768.4,Rank 3,29,no
29,f,73721,56027.96,Rank 2,9,yes
35,m,57737,46189.6,Rank 1,15,yes
60,m,103845,64383.9,Rank 2,40,no
24,m,46028,23934.56,Rank 2,4,no
38,m,70631,55798.49,Rank 3,18,yes
40,m,25433,15259.8,Rank 2,20,yes
31,f,62592,31296,Rank 3,11,yes
56,f,62895,57234.45,Rank 2,36,no
28,f,88887,80887.17,Rank 3,8,yes
38,m,82022,67258.04,Rank 3,18,yes
58,f,67260,57843.6,Rank 3,38,no
45,f,62188,41044.08,Rank 2,25,yes
45,m,135650,116659,Rank 2,25,yes
64,f,84477,84477,Rank 2,44,no
21,f,35795,21119.05,Rank 3,1,no
28,f,73370,48424.2,Rank 1,8,yes
60,f,134407,112901.88,Rank 2,40,no
58,f,141665,86415.65,Rank 2,38,no
60,m,118725,112788.75,Rank 2,40,no
42,m,96115,58630.15,Rank 3,22,yes
50,m,110283,80506.59,Rank 1,30,yes
64,m,59241,42061.11,Rank 2,44,no
38,m,94052,51728.6,Rank 1,18,yes
32,f,57041,43351.16,Rank 3,12,yes
46,f,44878,39043.86,Rank 2,26,no
43,m,47841,35880.75,Rank 2,23,yes
46,m,109057,56709.64,Rank 1,26,yes
44,f,86063,43892.13,Rank 1,24,yes
61,f,54768,37789.92,Rank 2,41,no
27,f,64539,54858.15,Rank 3,7,yes
54,m,75634,42355.04,Rank 2,34,no
37,m,49393,38032.61,Rank 3,17,yes
63,f,104586,79485.36,Rank 3,43,no
40,f,27094,23029.9,Rank 3,20,no
54,m,107724,86179.2,Rank 1,34,yes
32,f,90787,72629.6,Rank 3,12,yes
25,f,98744,87882.16,Rank 1,5,yes
53,f,124135,109238.8,Rank 1,33,yes
31,f,54340,54340,Rank 1,11,no
22,f,20918,14642.6,Rank 3,2,no
37,f,77766,55213.86,Rank 2,17,yes
30,f,40607,27612.76,Rank 1,10,yes
28,f,57316,34962.76,Rank 2,8,yes
58,m,59173,33728.61,Rank 3,38,no
64,m,134711,87562.15,Rank 2,44,no
42,f,57979,39425.72,Rank 2,22,yes
34,m,45897,27538.2,Rank 3,14,yes
43,f,95942,56605.78,Rank 3,23,yes
39,f,40816,40407.84,Rank 3,19,no
27,f,46577,23288.5,Rank 1,7,yes
26,m,32638,27089.54,Rank 2,6,yes
33,f,78496,62011.84,Rank 1,13,yes
37,f,53168,34559.2,Rank 2,17,yes
51,m,107577,81758.52,Rank 2,31,no
65,f,41674,25004.4,Rank 3,45,no
43,m,59735,44203.9,Rank 3,23,yes
25,m,76753,56029.69,Rank 2,5,no
27,m,35686,21411.6,Rank 3,7,yes
43,f,70977,40456.89,Rank 1,23,yes
37,f,27375,14782.5,Rank 3,17,yes
41,m,84630,50778,Rank 3,21,yes
25,m,73644,49341.48,Rank 3,5,no
22,m,23834,16922.14,Rank 3,2,no
60,m,135207,104109.39,Rank 1,40,yes
38,m,75263,75263,Rank 2,18,no
30,f,55278,42011.28,Rank 3,10,yes
27,m,85951,67901.29,Rank 2,7,yes
46,m,70068,53952.36,Rank 3,26,no
52,f,66431,53809.11,Rank 3,32,no
50,f,131189,77401.51,Rank 2,30,no
28,f,71010,49707,Rank 2,8,yes
46,m,81267,60950.25,Rank 2,26,no
59,m,44162,26055.58,Rank 3,39,no
53,m,81595,44061.3,Rank 3,33,no
47,f,98284,88455.6,Rank 2,27,no
25,f,65936,44836.48,Rank 1,5,yes
37,f,92492,82317.88,Rank 1,17,yes
33,m,61991,49592.8,Rank 2,13,yes
31,m,87578,51671.02,Rank 2,11,yes
22,f,33464,18070.56,Rank 2,2,no
28,m,67614,51386.64,Rank 3,8,yes
26,m,29589,16569.84,Rank 1,6,yes
34,m,64176,37863.84,Rank 2,14,yes
53,f,90708,60774.36,Rank 1,33,yes
48,f,147529,75239.79,Rank 3,28,no
64,m,59340,57559.8,Rank 3,44,no
65,f,99360,87436.8,Rank 2,45,no
39,f,81873,66317.13,Rank 3,19,yes
65,m,42284,37209.92,Rank 3,45,no
21,m,46989,29133.18,Rank 1,1,no
27,m,44015,36972.6,Rank 3,7,yes
28,f,65012,55260.2,Rank 2,8,yes
41,m,33642,22876.56,Rank 3,21,yes
20,m,45976,34941.76,Rank 3,0,no
25,f,74695,57515.15,Rank 2,5,no
21,f,38708,25547.28,Rank 3,1,no
51,m,63484,52691.72,Rank 1,31,yes
33,m,93356,66282.76,Rank 2,13,yes
27,f,99121,95156.16,Rank 1,7,no
26,f,94849,92952.02,Rank 3,6,no
23,f,35673,28895.13,Rank 3,3,no
36,f,43211,29815.59,Rank 3,16,yes
51,m,37153,30093.93,Rank 3,31,no
64,f,71963,42458.17,Rank 1,44,yes
33,m,71276,56308.04,Rank 1,13,yes
45,m,95096,61812.4,Rank 3,25,yes
45,m,90268,49647.4,Rank 1,25,yes
37,f,36072,29939.76,Rank 2,17,yes
30,f,83387,48364.46,Rank 2,10,yes
61,f,126498,107523.3,Rank 3,41,no
26,f,60961,55474.51,Rank 3,6,yes
25,m,30996,29446.2,Rank 2,5,no
61,m,102017,89774.96,Rank 1,41,yes
22,f,33492,25788.84,Rank 2,2,no
31,f,79907,79907,Rank 1,11,no
60,m,102598,90286.24,Rank 3,40,no
51,m,130348,89940.12,Rank 1,31,yes
54,m,110822,104172.68,Rank 2,34,no
40,f,50144,43123.84,Rank 3,20,yes
57,f,137703,97769.13,Rank 1,37,yes
56,m,131126,115390.88,Rank 2,36,no
29,m,94854,85368.6,Rank 2,9,yes
20,m,16295,11243.55,Rank 3,0,no
34,f,83388,62541,Rank 3,14,yes
49,f,143481,97567.08,Rank 1,29,yes
54,f,127464,119816.16,Rank 1,34,yes
26,f,72908,57597.32,Rank 3,6,yes
44,f,46446,28796.52,Rank 3,24,yes
58,m,89711,49341.05,Rank 1,38,yes
59,f,103630,68395.8,Rank 1,39,yes
63,m,56863,48333.55,Rank 1,43,yes
60,f,130837,87660.79,Rank 2,40,no
28,m,30098,23777.42,Rank 2,8,yes
42,f,68633,50102.09,Rank 1,22,yes
40,f,74527,70055.38,Rank 2,20,no
48,f,65987,36952.72,Rank 3,28,no
25,f,44953,36861.46,Rank 2,5,no
20,f,41047,21344.44,Rank 3,0,no
58,f,141640,87816.8,Rank 3,38,no
59,m,66721,63384.95,Rank 1,39,no
31,f,91597,71445.66,Rank 1,11,yes
42,f,46293,34719.75,Rank 3,22,yes
47,m,44422,31095.4,Rank 2,27,no
35,f,75400,42224,Rank 2,15,yes
64,f,61609,59760.73,Rank 1,44,no
22,f,40126,21668.04,Rank 2,2,no
33,m,83263,46627.28,Rank 2,13,yes
23,f,25617,22799.13,Rank 3,3,no
58,m,49877,46385.61,Rank 2,38,no
45,m,60186,49954.38,Rank 2,25,yes
22,f,35684,18198.84,Rank 2,2,no
45,m,137238,135865.62,Rank 3,25,no
62,f,87758,86880.42,Rank 3,42,no
37,m,92064,70889.28,Rank 3,17,yes
38,f,98895,82082.85,Rank 1,18,yes
29,m,60660,46101.6,Rank 2,9,yes
50,f,57276,40093.2,Rank 1,30,yes
34,f,38914,19846.14,Rank 2,14,yes
50,m,64886,60992.84,Rank 1,30,no
36,f,95283,85754.7,Rank 1,16,yes
55,m,138740,76307,Rank 3,35,no
25,m,70137,59616.45,Rank 3,5,no
56,m,85517,74399.79,Rank 3,36,no
31,m,27567,24258.96,Rank 1,11,no
20,f,24452,19072.56,Rank 3,0,no
37,f,28917,25157.79,Rank 3,17,no
42,f,60443,50167.69,Rank 3,22,yes
23,f,49137,42257.82,Rank 2,3,no
21,f,34693,28795.19,Rank 3,1,no
30,f,63787,59959.78,Rank 1,10,no
58,m,37820,35929,Rank 3,38,no
44,m,87828,45670.56,Rank 3,24,yes
40,f,94837,71127.75,Rank 1,20,yes
37,m,30479,22249.67,Rank 1,17,yes
46,m,118864,102223.04,Rank 3,26,no
60,f,46858,43109.36,Rank 3,40,no
22,m,32041,24351.16,Rank 2,2,no
53,f,90168,55002.48,Rank 3,33,no
27,f,82800,59616,Rank 1,7,yes
36,f,55825,40194,Rank 3,16,yes
25,m,93818,80683.48,Rank 2,5,no
44,f,90429,51544.53,Rank 2,24,yes
21,m,43951,43951,Rank 3,1,no
24,f,21594,17923.02,Rank 3,4,no
20,f,38024,23574.88,Rank 3,0,no
45,m,96031,88348.52,Rank 2,25,yes
39,m,92647,72264.66,Rank 3,19,yes
62,f,138525,98352.75,Rank 2,42,no
65,m,86919,53889.78,Rank 1,45,yes
30,m,92547,61081.02,Rank 2,10,yes
44,f,50352,37260.48,Rank 3,24,yes
24,f,24706,22235.4,Rank 1,4,no
29,f,72786,46583.04,Rank 2,9,yes
60,f,114307,58296.57,Rank 2,40,no
50,m,113389,85041.75,Rank 3,30,no
27,f,41004,35263.44,Rank 1,7,yes
27,f,44655,44208.45,Rank 2,7,no
63,m,73952,65817.28,Rank 3,43,no
65,m,119617,111243.81,Rank 1,45,yes
44,f,91214,84829.02,Rank 3,24,yes
20,m,45172,33879,Rank 3,0,no
22,f,38776,23265.6,Rank 3,2,no
52,f,37631,26341.7,Rank 1,32,yes
37,f,86350,54400.5,Rank 2,17,yes
43,f,96569,50215.88,Rank 2,23,yes
49,f,124613,64798.76,Rank 3,29,no
45,f,131671,82952.73,Rank 1,25,yes
29,f,75953,75193.47,Rank 3,9,no
20,f,29408,15292.16,Rank 1,0,no
24,m,27017,23234.62,Rank 2,4,no
56,f,87659,50842.22,Rank 3,36,no
46,f,121636,117986.92,Rank 2,26,no
45,f,139110,70946.1,Rank 2,25,yes
21,f,37425,24700.5,Rank 3,1,no
27,m,67145,62444.85,Rank 1,7,no
56,m,105607,96102.37,Rank 1,36,yes
25,f,26001,16900.65,Rank 3,5,no
56,f,73730,64145.1,Rank 2,36,no
21,f,21607,11019.57,Rank 1,1,no
22,f,20609,12777.58,Rank 3,2,no
55,f,72298,65068.2,Rank 1,35,yes
41,f,37318,23510.34,Rank 1,21,yes
41,m,35639,29580.37,Rank 2,21,yes
30,f,70773,43171.53,Rank 1,10,yes
20,f,32952,26691.12,Rank 3,0,no
47,m,75898,59959.42,Rank 2,27,no
62,m,38670,38283.3,Rank 3,42,no
24,f,39557,32832.31,Rank 2,4,no
23,m,34479,17929.08,Rank 1,3,yes
21,m,23558,12250.16,Rank 1,1,no
43,m,71760,56690.4,Rank 1,23,yes
64,f,75165,48105.6,Rank 3,44,no
37,f,53600,50920,Rank 1,17,no
55,f,75388,67849.2,Rank 3,35,no
21,f,15522,10865.4,Rank 3,1,no
25,f,46142,25378.1,Rank 2,5,no
28,m,43226,25503.34,Rank 3,8,yes
37,m,72022,56897.38,Rank 2,17,yes
22,m,44412,28867.8,Rank 2,2,no
30,f,50750,49735,Rank 2,10,no
25,m,88171,48494.05,Rank 1,5,yes
35,m,66278,42417.92,Rank 3,15,yes
39,f,84266,42133,Rank 1,19,yes
37,m,44813,25991.54,Rank 1,17,yes
29,m,73350,58680,Rank 2,9,yes
56,f,146564,73282,Rank 3,36,no
29,m,41868,39774.6,Rank 2,9,no
31,m,93420,56986.2,Rank 2,11,yes
52,f,126700,120365,Rank 2,32,no
56,f,78392,73688.48,Rank 2,36,no
34,m,75722,43161.54,Rank 3,14,yes
59,f,142784,108515.84,Rank 3,39,no
26,m,57663,49013.55,Rank 2,6,yes
61,f,83602,45145.08,Rank 2,41,no
58,f,61210,33053.4,Rank 2,38,no
35,m,93386,57899.32,Rank 3,15,yes
40,m,27054,18937.8,Rank 2,20,yes
38,f,79199,47519.4,Rank 2,18,yes
35,m,37125,23388.75,Rank 1,15,yes
22,f,45600,42864,Rank 1,2,no
53,f,41107,21375.64,Rank 1,33,yes
33,m,48818,26849.9,Rank 1,13,yes
44,f,73776,72300.48,Rank 2,24,no
20,m,40505,21062.6,Rank 3,0,no
29,f,73457,57296.46,Rank 3,9,yes
43,f,67364,66690.36,Rank 3,23,no
48,f,84792,84792,Rank 3,28,no
48,f,126461,97374.97,Rank 1,28,yes
44,m,55773,37925.64,Rank 2,24,yes
33,m,47868,35901,Rank 1,13,yes
51,f,79481,73122.52,Rank 2,31,no
21,f,43842,31566.24,Rank 1,1,no
64,m,54654,52467.84,Rank 2,44,no
42,f,25637,25380.63,Rank 2,22,no
24,f,48100,41847,Rank 3,4,no
29,f,47820,34430.4,Rank 3,9,yes
50,f,143981,110865.37,Rank 2,30,no
42,m,27431,21670.49,Rank 1,22,yes
58,m,87241,82878.95,Rank 3,38,no
53,f,108614,99924.88,Rank 1,33,yes
35,f,97086,81552.24,Rank 2,15,yes
24,f,36057,36057,Rank 2,4,no
30,m,61751,61751,Rank 2,10,no
